Date,evapConowingo,evapMuddyrun,qLateral,qMarietta,qMuddyrun
1933-07-17,0.24,0.24,5362,8440,72.7
1933-07-18,0.28,0.28,1197,9700,16.1
1933-07-19,0.21,0.21,697,8660,9.3
1933-07-20,0.25,0.25,542,7940,7.2
1933-07-21,0.24,0.24,502,7010,6.6
1933-07-22,0.21,0.21,477,6910,6.3
1933-07-23,0.2,0.2,660,7330,8.8
1933-07-24,0.15,0.15,502,6180,6.6
1933-07-25,-0.16,-0.16,440,6740,5.7
1933-07-26,-0.22,-0.22,2074,7480,27.9
1933-07-27,0.21,0.21,974,9950,12.9
1933-07-28,0.2,0.2,603,9650,7.8
1933-07-29,0.19,0.19,516,9450,6.7
1933-07-30,0.19,0.19,471,9070,6.1
1933-07-31,0.21,0.21,452,7350,5.9
1933-01-08,0.2,0.2,416,6720,5.5
1933-02-08,0.18,0.18,386,5680,5.1
1933-03-08,-1.13,-1.13,1437,6060,18.5
1933-04-08,0.2,0.2,5409,18300,67.3
1933-05-08,0.2,0.2,1046,9540,12.5
1933-06-08,0.19,0.19,707,6760,9.0
1933-07-08,0.16,0.16,612,6160,8.0
1933-08-08,0.19,0.19,563,5880,7.4
1933-09-08,0.19,0.19,566,6370,7.5
1933-10-08,-1.79,-1.79,482,6990,6.3
1933-11-08,0.19,0.19,2689,14100,21.5
1933-12-08,0.07,0.07,1186,21600,11.3
1933-08-13,-0.55,-0.55,725,14700,8.6
1933-08-14,0.13,0.13,1719,13500,22.3
1933-08-15,0.19,0.19,957,12600,12.0
1933-08-16,0.1,0.1,682,12200,8.7
1933-08-17,0.17,0.17,624,11600,8.1
1933-08-18,0.2,0.2,618,9740,8.1
1933-08-19,0.05,0.05,995,9080,13.3
1933-08-20,0.24,0.24,1825,9860,24.3
1933-08-21,-1.0,-1.0,854,8720,10.5
1933-08-22,-0.1,-0.1,5397,12400,70.7
1933-08-23,-5.32,-5.32,10582,22900,128.1
1933-08-24,-1.02,-1.02,39836,159000,437.3
1933-08-25,0.18,0.18,9287,287000,101.1
1933-08-26,0.17,0.17,4664,190000,58.5
1933-08-27,0.17,0.17,3591,121000,45.7
1933-08-28,0.17,0.17,2888,80400,36.9
1933-08-29,0.17,0.17,2394,58400,30.7
1933-08-30,0.19,0.19,2089,45800,26.8
1933-08-31,0.13,0.13,1874,37700,24.1
1933-01-09,0.19,0.19,1766,31500,22.8
1933-02-09,0.14,0.14,1638,25900,21.1
1933-03-09,-0.16,-0.16,1542,22600,19.9
1933-04-09,0.13,0.13,2133,27900,27.8
1933-05-09,0.15,0.15,1871,54000,24.1
1933-06-09,0.15,0.15,1408,75600,18.1
1933-07-09,0.15,0.15,1243,58400,16.0
1933-08-09,0.14,0.14,1173,44600,15.2
1933-09-09,0.13,0.13,1107,34500,14.3
1933-10-09,0.17,0.17,1071,27700,13.9
1933-11-09,0.01,0.01,1005,23400,13.1
1933-12-09,0.01,0.01,1078,21000,14.1
1933-09-13,0.13,0.13,981,20200,12.7
1933-09-14,-0.79,-0.79,1116,18800,14.5
1933-09-15,-0.17,-0.17,1654,20200,20.8
1933-09-16,0.01,0.01,2884,38500,27.8
1933-09-17,0.1,0.1,2114,82700,18.2
1933-09-18,0.12,0.12,1244,107000,14.1
1933-09-19,0.01,0.01,996,75600,11.8
1933-09-20,0.12,0.12,920,59700,11.1
1933-09-21,0.11,0.11,891,48200,10.9
1933-09-22,0.11,0.11,857,37700,10.0
1933-09-23,0.09,0.09,764,31500,9.5
1933-09-24,0.12,0.12,740,27700,9.3
1933-09-25,0.05,0.05,737,25000,9.3
1933-09-26,0.1,0.1,664,23400,8.3
1933-09-27,0.07,0.07,659,21800,8.3
1933-09-28,-0.16,-0.16,656,20200,8.3
1933-09-29,0.1,0.1,960,19500,12.4
1933-09-30,0.1,0.1,860,18100,11.1
1933-01-10,0.1,0.1,718,17000,9.0
1933-02-10,0.12,0.12,1402,18700,17.5
1933-03-10,0.11,0.11,857,16600,10.4
1933-04-10,0.1,0.1,687,16000,8.7
1933-05-10,0.13,0.13,637,14600,8.1
1933-06-10,0.13,0.13,646,14000,8.1
1933-07-10,0.1,0.1,621,13400,7.8
1933-08-10,0.1,0.1,589,12800,7.5
1933-09-10,0.1,0.1,585,12200,7.5
1933-10-10,0.12,0.12,544,11600,6.9
1933-11-10,0.09,0.09,521,10800,6.7
1933-12-10,0.08,0.08,503,10300,6.4
1933-10-13,-0.19,-0.19,527,10000,6.8
1933-10-14,0.09,0.09,492,9490,6.3
1933-10-15,0.1,0.1,479,8750,6.1
1933-10-16,0.1,0.1,484,8770,6.2
1933-10-17,-0.37,-0.37,653,10100,7.8
1933-10-18,-0.14,-0.14,972,13400,12.4
1933-10-19,0.1,0.1,586,12200,7.4
1933-10-20,0.08,0.08,515,11900,6.5
1933-10-21,0.08,0.08,488,11400,6.1
1933-10-22,0.05,0.05,461,10800,5.8
1933-10-23,0.05,0.05,474,10000,5.9
1933-10-24,-0.05,-0.05,488,10500,6.1
1933-10-25,0.1,0.1,421,12200,5.1
1933-10-26,0.07,0.07,474,13700,5.9
1933-10-27,0.06,0.06,434,17300,5.4
1933-10-28,0.08,0.08,420,22300,5.3
1933-10-29,0.08,0.08,412,26300,5.2
1933-10-30,0.07,0.07,430,24600,5.5
1933-10-31,0.07,0.07,424,21600,5.4
1933-01-11,0.0,0.0,408,18700,5.2
1933-02-11,0.0,0.0,395,17300,5.0
1933-03-11,-0.02,-0.02,420,16000,5.4
1933-04-11,0.0,0.0,393,15000,5.0
1933-05-11,-0.65,-0.65,391,13700,5.0
1933-06-11,-0.02,-0.02,451,14000,5.6
1933-07-11,0.0,0.0,489,13100,6.2
1933-08-11,0.0,0.0,451,13400,5.7
1933-09-11,0.0,0.0,416,13100,5.3
1933-10-11,0.0,0.0,303,13100,3.8
1933-11-11,0.0,0.0,324,13100,4.0
1933-12-11,0.0,0.0,361,13100,4.6
1933-11-13,0.0,0.0,493,13400,6.4
1933-11-14,-0.08,-0.08,387,13700,4.9
1933-11-15,0.0,0.0,376,13400,4.7
1933-11-16,0.0,0.0,340,10000,4.3
1933-11-17,-0.03,-0.03,327,10000,4.1
1933-11-18,0.0,0.0,327,16000,4.1
1933-11-19,0.0,0.0,327,17300,4.1
1933-11-20,0.0,0.0,332,17000,4.2
1933-11-21,-0.03,-0.03,367,16600,4.6
1933-11-22,0.0,0.0,341,16000,4.3
1933-11-23,0.0,0.0,344,15600,4.3
1933-11-24,0.0,0.0,350,15600,4.4
1933-11-25,0.0,0.0,223,17300,2.7
1933-11-26,-0.05,-0.05,241,23100,3.0
1933-11-27,0.0,0.0,336,26300,4.3
1933-11-28,0.0,0.0,339,23900,4.3
1933-11-29,0.0,0.0,327,22300,4.1
1933-11-30,0.0,0.0,274,20800,3.4
1933-01-12,0.0,0.0,298,21600,3.8
1933-02-12,0.0,0.0,302,20500,3.8
1933-03-12,0.0,0.0,269,19500,3.4
1933-04-12,-0.09,-0.09,320,19400,4.1
1933-05-12,-0.01,-0.01,336,20100,4.3
1933-06-12,-0.04,-0.04,313,19400,3.9
1933-07-12,0.0,0.0,317,18700,4.0
1933-08-12,0.0,0.0,313,20800,3.9
1933-09-12,0.0,0.0,280,22300,3.5
1933-10-12,-0.08,-0.08,253,20800,3.2
1933-11-12,0.0,0.0,372,18700,4.8
1933-12-12,0.0,0.0,232,10500,2.9
1933-12-13,-0.08,-0.08,279,9500,3.6
1933-12-14,-0.04,-0.04,252,9500,3.2
1933-12-15,-0.21,-0.21,252,9500,3.2
1933-12-16,-0.25,-0.25,284,10500,3.6
1933-12-17,-0.06,-0.06,285,12500,3.6
1933-12-18,0.0,0.0,514,14300,6.3
1933-12-19,-0.43,-0.43,455,18600,5.3
1933-12-20,-0.18,-0.18,386,35200,4.6
1933-12-21,0.0,0.0,529,43900,6.5
1933-12-22,0.0,0.0,496,41400,6.0
1933-12-23,0.0,0.0,388,40200,4.7
1933-12-24,0.0,0.0,339,40200,4.1
1933-12-25,-0.35,-0.35,315,34600,3.9
1933-12-26,-0.22,-0.22,347,33600,4.3
1933-12-27,0.0,0.0,303,37600,3.8
1933-12-28,0.0,0.0,280,47800,3.5
1933-12-29,0.0,0.0,262,35000,3.3
1933-12-30,0.0,0.0,254,20000,3.2
1933-12-31,0.0,0.0,250,15000,3.1
1934-01-01,-0.09,-0.09,269,15000,3.2
1934-02-01,0.0,0.0,440,20000,3.4
1934-03-01,0.0,0.0,442,40000,4.3
1934-04-01,-0.26,-0.26,510,70000,6.0
1934-05-01,-0.67,-0.67,1288,65000,14.2
1934-06-01,-0.5,-0.5,2386,65000,25.6
1934-07-01,-0.17,-0.17,2559,70000,28.4
1934-08-01,0.0,0.0,3239,92700,36.9
1934-09-01,0.0,0.0,2094,104000,25.6
1934-10-01,0.0,0.0,1504,100000,18.5
1934-11-01,0.0,0.0,980,87400,11.8
1934-12-01,0.0,0.0,883,74100,10.8
1934-01-13,-0.18,-0.18,866,61800,10.5
1934-01-14,0.0,0.0,1287,53200,16.2
1934-01-15,0.0,0.0,927,46500,11.5
1934-01-16,0.0,0.0,781,41400,9.8
1934-01-17,0.0,0.0,692,36800,8.7
1934-01-18,0.0,0.0,586,30700,7.4
1934-01-19,0.0,0.0,611,28800,7.6
1934-01-20,0.0,0.0,596,27100,7.5
1934-01-21,0.0,0.0,557,24600,7.0
1934-01-22,-0.67,-0.67,590,21600,7.4
1934-01-23,0.0,0.0,1035,23100,13.0
1934-01-24,0.0,0.0,1047,23100,12.9
1934-01-25,0.0,0.0,722,25400,9.0
1934-01-26,0.0,0.0,679,26300,8.5
1934-01-27,0.0,0.0,639,25400,8.0
1934-01-28,-0.02,-0.02,651,25400,8.2
1934-01-29,0.0,0.0,641,20000,8.1
1934-01-30,0.0,0.0,437,16000,5.5
1934-01-31,0.0,0.0,518,14000,6.7
1934-01-02,0.0,0.0,482,14000,6.2
1934-02-02,-0.58,-0.58,488,14500,6.3
1934-03-02,0.0,0.0,473,14000,6.1
1934-04-02,0.0,0.0,461,13500,5.9
1934-05-02,0.0,0.0,479,14000,6.2
1934-06-02,-0.17,-0.17,460,14000,5.9
1934-07-02,0.0,0.0,444,13500,5.7
1934-08-02,0.0,0.0,436,13000,5.7
1934-09-02,0.0,0.0,344,12000,4.5
1934-10-02,0.0,0.0,390,11500,5.1
1934-11-02,0.0,0.0,353,11000,4.6
1934-12-02,0.0,0.0,395,11000,5.2
1934-02-13,-0.04,-0.04,396,11000,5.2
1934-02-14,0.0,0.0,361,11000,4.7
1934-02-15,0.0,0.0,389,11000,5.1
1934-02-16,0.0,0.0,387,10500,5.0
1934-02-17,0.0,0.0,346,10500,4.5
1934-02-18,0.0,0.0,341,10500,4.4
1934-02-19,0.0,0.0,367,10000,4.8
1934-02-20,-0.7,-0.7,333,9500,4.3
1934-02-21,0.0,0.0,350,9500,4.6
1934-02-22,-0.04,-0.04,379,9500,4.9
1934-02-23,0.0,0.0,390,8500,5.1
1934-02-24,0.0,0.0,302,7500,3.9
1934-02-25,-0.26,-0.26,285,7000,3.7
1934-02-26,-0.35,-0.35,261,6500,3.4
1934-02-27,0.0,0.0,250,6000,3.3
1934-02-28,0.0,0.0,240,6000,3.1
1934-01-03,0.0,0.0,261,6500,3.4
1934-02-03,-0.12,-0.12,325,7000,4.3
1934-03-03,0.0,0.0,1874,8500,25.0
1934-04-03,-0.28,-0.28,4837,13000,61.3
1934-05-03,0.0,0.0,4069,18000,48.0
1934-06-03,0.0,0.0,1834,80000,21.8
1934-07-03,0.0,0.0,1132,128000,13.3
1934-08-03,0.0,0.0,920,108000,10.9
1934-09-03,-0.35,-0.35,792,79000,9.4
1934-10-03,-0.15,-0.15,767,54600,9.2
1934-11-03,-0.15,-0.15,684,39100,8.2
1934-12-03,0.0,0.0,688,29800,8.3
1934-03-13,0.0,0.0,703,26300,8.5
1934-03-14,0.0,0.0,1008,23100,12.5
1934-03-15,0.0,0.0,1007,23100,12.4
1934-03-16,0.0,0.0,884,23900,10.9
1934-03-17,0.0,0.0,836,26300,10.3
1934-03-18,0.0,0.0,833,27100,10.2
1934-03-19,0.0,0.0,917,26300,11.1
1934-03-20,0.0,0.0,788,26300,9.7
1934-03-21,0.0,0.0,727,26300,9.0
1934-03-22,0.0,0.0,708,26300,8.8
1934-03-23,0.0,0.0,658,25400,8.2
1934-03-24,-0.04,-0.04,569,23100,7.1
1934-03-25,-0.18,-0.18,561,20800,7.1
1934-03-26,-0.04,-0.04,652,20100,8.3
1934-03-27,-0.12,-0.12,698,18700,9.0
1934-03-28,-1.1,-1.1,3594,24000,42.0
1934-03-29,0.0,0.0,2391,44300,28.4
1934-03-30,-0.15,-0.15,1416,72500,17.0
1934-03-31,-1.04,-1.04,1640,71000,18.8
1934-01-04,0.0,0.0,6881,77400,82.3
1934-02-04,0.0,0.0,2788,98200,33.8
1934-03-04,0.0,0.0,2116,116000,26.2
1934-04-04,-0.04,-0.04,1916,100000,23.9
1934-05-04,-0.28,-0.28,1910,85700,23.7
1934-06-04,0.0,0.0,1607,89200,20.0
1934-07-04,-0.28,-0.28,1642,89200,20.6
1934-08-04,-0.11,-0.11,1573,89200,19.5
1934-09-04,0.0,0.0,1381,92700,17.3
1934-10-04,0.0,0.0,1262,85700,15.9
1934-11-04,-0.4,-0.4,1284,74100,15.9
1934-12-04,-0.15,-0.15,3689,80600,44.9
1934-04-13,0.0,0.0,1992,118000,24.3
1934-04-14,0.0,0.0,1655,136000,20.6
1934-04-15,-0.01,-0.01,1511,114000,19.0
1934-04-16,-0.82,-0.82,1840,94500,23.3
1934-04-17,0.0,0.0,2815,85700,34.6
1934-04-18,-0.05,-0.05,1734,80600,21.6
1934-04-19,0.0,0.0,1542,77400,19.5
1934-04-20,-0.34,-0.34,1947,75700,24.9
1934-04-21,0.0,0.0,1591,69400,20.0
1934-04-22,0.0,0.0,1383,60300,17.6
1934-04-23,-0.01,-0.01,1312,54600,16.8
1934-04-24,-0.15,-0.15,1356,49100,17.4
1934-04-25,-0.04,-0.04,2280,43900,30.1
1934-04-26,0.0,0.0,1418,39100,18.3
1934-04-27,-0.2,-0.2,1293,35700,16.8
1934-04-28,0.0,0.0,1331,33600,17.3
1934-04-29,0.0,0.0,1130,30700,14.6
1934-04-30,0.0,0.0,1061,28000,13.8
1934-01-05,0.15,0.15,992,26300,12.9
1934-02-05,0.05,0.05,970,24600,12.6
1934-03-05,-1.35,-1.35,1834,25400,23.5
1934-04-05,-0.06,-0.06,3174,29800,38.0
1934-05-05,0.23,0.23,1930,29800,24.0
1934-06-05,0.17,0.17,1475,29800,18.6
1934-07-05,0.19,0.19,1320,28800,16.8
1934-08-05,0.19,0.19,1151,26300,14.7
1934-09-05,0.18,0.18,1072,24600,13.8
1934-10-05,0.17,0.17,1019,22300,13.1
1934-11-05,0.18,0.18,1017,21600,13.1
1934-12-05,0.22,0.22,948,20800,12.2
1934-05-13,0.18,0.18,881,20800,11.4
1934-05-14,0.18,0.18,890,20100,11.5
1934-05-15,-0.37,-0.37,976,20100,12.6
1934-05-16,0.14,0.14,1251,20800,16.0
1934-05-17,0.15,0.15,941,20800,11.9
1934-05-18,0.16,0.16,843,19400,10.8
1934-05-19,0.16,0.16,767,18000,9.9
1934-05-20,0.14,0.14,730,16600,9.4
1934-05-21,0.2,0.2,756,16000,9.7
1934-05-22,0.01,0.01,655,15300,8.4
1934-05-23,0.03,0.03,1007,14300,12.9
1934-05-24,0.19,0.19,788,13400,9.9
1934-05-25,-0.92,-0.92,837,13400,10.6
1934-05-26,0.19,0.19,1223,15300,15.3
1934-05-27,0.19,0.19,833,14300,10.3
1934-05-28,0.17,0.17,695,14300,8.7
1934-05-29,0.15,0.15,654,13700,8.3
1934-05-30,0.17,0.17,638,12200,8.1
1934-05-31,0.2,0.2,641,11900,8.3
1934-01-06,0.24,0.24,595,11400,7.7
1934-02-06,0.25,0.25,559,10300,7.2
1934-03-06,0.19,0.19,534,9740,6.9
1934-04-06,0.19,0.19,543,9490,7.1
1934-05-06,0.22,0.22,512,8470,6.7
1934-06-06,0.14,0.14,569,8040,7.4
1934-07-06,0.2,0.2,893,8070,11.6
1934-08-06,0.21,0.21,559,8000,7.2
1934-09-06,0.23,0.23,488,9490,6.3
1934-10-06,0.07,0.07,472,9490,6.1
1934-11-06,-0.14,-0.14,589,8830,7.6
1934-12-06,-0.28,-0.28,614,8750,7.9
1934-06-13,0.22,0.22,859,8750,11.1
1934-06-14,0.23,0.23,640,8990,8.2
1934-06-15,0.23,0.23,517,7950,6.6
1934-06-16,0.25,0.25,437,7740,5.7
1934-06-17,0.24,0.24,409,8060,5.3
1934-06-18,-0.08,-0.08,455,7840,6.0
1934-06-19,0.09,0.09,1059,10500,13.0
1934-06-20,0.24,0.24,1099,15000,12.8
1934-06-21,0.22,0.22,608,15300,7.6
1934-06-22,0.2,0.2,756,18700,9.8
1934-06-23,0.02,0.02,1754,23100,23.1
1934-06-24,0.21,0.21,647,23900,7.7
1934-06-25,0.23,0.23,547,21600,6.9
1934-06-26,0.25,0.25,491,18000,6.3
1934-06-27,0.16,0.16,451,15000,5.8
1934-06-28,0.23,0.23,461,12800,6.0
1934-06-29,0.24,0.24,433,11400,5.7
1934-06-30,-0.25,-0.25,406,10300,5.3
1934-01-07,0.18,0.18,369,9490,4.8
1934-02-07,0.21,0.21,386,8770,5.1
1934-03-07,0.19,0.19,436,7950,5.8
1934-04-07,0.21,0.21,539,7720,7.2
1934-05-07,0.17,0.17,482,6800,6.4
1934-06-07,0.21,0.21,594,6960,7.9
1934-07-07,-0.57,-0.57,1343,7170,18.0
1934-08-07,-0.02,-0.02,12564,10700,165.0
1934-09-07,0.2,0.2,1411,8220,17.2
1934-10-07,0.23,0.23,855,6220,11.0
1934-11-07,0.26,0.26,653,6200,8.5
1934-12-07,-0.06,-0.06,561,5900,7.4
1934-07-13,0.17,0.17,2126,5800,28.7
1934-07-14,0.24,0.24,1473,5460,19.8
1934-07-15,0.26,0.26,641,5640,8.5
1934-07-16,0.04,0.04,2580,5080,34.9
1934-07-17,0.24,0.24,850,5320,11.4
1934-07-18,0.28,0.28,562,7060,7.5
1934-07-19,0.21,0.21,487,5550,6.5
1934-07-20,0.25,0.25,439,4740,5.8
1934-07-21,0.24,0.24,431,4860,5.8
1934-07-22,0.16,0.16,747,3780,10.1
1934-07-23,0.2,0.2,561,3600,7.5
1934-07-24,0.19,0.19,498,3500,6.7
1934-07-25,0.04,0.04,638,3430,8.6
1934-07-26,0.21,0.21,2428,4130,32.9
1934-07-27,0.21,0.21,547,4230,7.4
1934-07-28,0.2,0.2,496,3960,6.7
1934-07-29,0.19,0.19,404,3720,5.4
1934-07-30,0.19,0.19,428,4820,5.7
1934-07-31,0.07,0.07,387,8020,5.1
1934-01-08,0.19,0.19,371,10200,4.9
1934-02-08,-0.17,-0.17,348,7770,4.6
1934-03-08,-1.12,-1.12,782,6930,10.1
1934-04-08,0.2,0.2,622,7590,7.2
1934-05-08,0.2,0.2,375,6330,4.6
1934-06-08,0.19,0.19,359,5800,4.6
1934-07-08,0.16,0.16,321,6030,4.2
1934-08-08,0.19,0.19,320,5520,4.2
1934-09-08,-0.84,-0.84,434,5330,5.8
1934-10-08,0.16,0.16,417,5360,5.5
1934-11-08,-0.07,-0.07,512,5550,5.6
1934-12-08,-1.5,-1.5,1409,9030,10.7
1934-08-13,0.11,0.11,2661,17000,25.8
1934-08-14,0.15,0.15,834,8300,9.9
1934-08-15,-0.01,-0.01,580,6190,7.0
1934-08-16,-0.7,-0.7,808,7870,6.5
1934-08-17,0.17,0.17,938,8750,8.4
1934-08-18,0.2,0.2,533,7870,6.2
1934-08-19,0.14,0.14,448,7270,5.1
1934-08-20,0.25,0.25,435,7220,5.2
1934-08-21,0.17,0.17,390,6050,4.7
1934-08-22,0.17,0.17,354,6060,4.3
1934-08-23,0.18,0.18,325,5610,4.0
1934-08-24,-0.46,-0.46,322,4790,4.1
1934-08-25,0.18,0.18,356,5600,4.2
1934-08-26,0.17,0.17,317,5170,3.9
1934-08-27,0.17,0.17,330,5640,4.1
1934-08-28,0.17,0.17,312,5560,3.9
1934-08-29,0.17,0.17,293,6240,3.7
1934-08-30,0.19,0.19,272,5480,3.4
1934-08-31,0.16,0.16,272,4990,3.5
1934-01-09,0.19,0.19,230,5190,2.9
1934-02-09,0.14,0.14,214,4960,2.7
1934-03-09,0.17,0.17,253,4970,3.3
1934-04-09,-0.17,-0.17,557,8620,3.6
1934-05-09,0.15,0.15,339,6900,3.6
1934-06-09,0.15,0.15,304,5570,3.6
1934-07-09,-1.15,-1.15,376,6350,4.6
1934-08-09,-0.71,-0.71,2507,8270,32.4
1934-09-09,-0.12,-0.12,1098,8430,13.9
1934-10-09,0.17,0.17,577,7590,7.0
1934-11-09,0.17,0.17,429,8040,5.2
1934-12-09,0.13,0.13,372,8040,4.5
1934-09-13,-0.19,-0.19,386,8990,4.6
1934-09-14,-0.18,-0.18,585,9030,6.7
1934-09-15,0.12,0.12,2951,16500,16.9
1934-09-16,-0.87,-0.87,2290,21100,13.5
1934-09-17,-1.33,-1.33,7499,89200,49.7
1934-09-18,0.12,0.12,1941,119000,18.3
1934-09-19,0.13,0.13,1186,82300,12.5
1934-09-20,0.12,0.12,951,64800,10.4
1934-09-21,0.11,0.11,820,46500,9.1
1934-09-22,0.02,0.02,1870,34600,23.5
1934-09-23,0.12,0.12,2409,31600,30.1
1934-09-24,0.12,0.12,1142,29800,13.9
1934-09-25,0.09,0.09,959,26300,11.6
1934-09-26,0.1,0.1,851,23900,10.4
1934-09-27,-0.06,-0.06,824,21600,10.0
1934-09-28,0.11,0.11,864,19400,10.4
1934-09-29,-0.44,-0.44,1669,20000,16.7
1934-09-30,-0.48,-0.48,20647,58200,230.3
1934-01-10,0.1,0.1,4410,63300,50.0
1934-02-10,0.12,0.12,2772,57300,33.8
1934-03-10,0.11,0.11,2194,48700,27.0
1934-04-10,0.1,0.1,1892,41000,23.4
1934-05-10,0.05,0.05,1657,32900,20.7
1934-06-10,-0.4,-0.4,2525,29900,31.8
1934-07-10,0.1,0.1,2346,26300,29.0
1934-08-10,0.1,0.1,1600,23100,20.0
1934-09-10,0.1,0.1,1383,20800,17.4
1934-10-10,0.12,0.12,1267,18700,16.0
1934-11-10,0.09,0.09,1192,17300,15.1
1934-12-10,0.08,0.08,1119,16300,14.2
1934-10-13,0.07,0.07,1012,15000,12.8
1934-10-14,0.09,0.09,949,14000,12.1
1934-10-15,0.1,0.1,955,12800,12.2
1934-10-16,0.1,0.1,895,11400,11.4
1934-10-17,0.02,0.02,844,11100,10.8
1934-10-18,0.09,0.09,831,10500,10.6
1934-10-19,0.1,0.1,796,10300,10.2
1934-10-20,0.08,0.08,752,9650,9.6
1934-10-21,0.08,0.08,723,9380,9.3
1934-10-22,0.08,0.08,865,9460,11.2
1934-10-23,0.07,0.07,802,9010,10.3
1934-10-24,0.06,0.06,708,8940,9.1
1934-10-25,0.1,0.1,674,8580,8.6
1934-10-26,0.0,0.0,684,8780,8.7
1934-10-27,-0.13,-0.13,728,9070,9.3
1934-10-28,0.08,0.08,850,9750,10.9
1934-10-29,0.08,0.08,772,9870,9.8
1934-10-30,0.07,0.07,656,10800,8.3
1934-10-31,0.07,0.07,633,10800,8.1
1934-01-11,-0.02,-0.02,656,11400,8.4
1934-02-11,0.0,0.0,833,11600,10.7
1934-03-11,-0.05,-0.05,650,11400,8.2
1934-04-11,-0.38,-0.38,679,12900,8.2
1934-05-11,0.0,0.0,1256,19900,14.1
1934-06-11,-0.61,-0.61,2065,29000,26.7
1934-07-11,0.0,0.0,1727,32900,22.0
1934-08-11,0.0,0.0,1008,34000,12.8
1934-09-11,0.0,0.0,847,34000,10.8
1934-10-11,0.0,0.0,758,30900,9.7
1934-11-11,0.0,0.0,734,29000,9.4
1934-12-11,0.0,0.0,723,26300,9.3
1934-11-13,0.0,0.0,677,24600,8.6
1934-11-14,0.0,0.0,658,23900,8.4
1934-11-15,0.0,0.0,621,22300,8.0
1934-11-16,0.0,0.0,610,21600,7.8
1934-11-17,0.0,0.0,607,20100,7.8
1934-11-18,0.0,0.0,581,18700,7.5
1934-11-19,0.0,0.0,588,18000,7.6
1934-11-20,0.0,0.0,571,17300,7.3
1934-11-21,0.0,0.0,549,17300,7.0
1934-11-22,-0.08,-0.08,549,17300,7.0
1934-11-23,0.0,0.0,569,19400,7.3
1934-11-24,-0.54,-0.54,955,23900,11.3
1934-11-25,0.0,0.0,797,43500,9.3
1934-11-26,0.0,0.0,626,39800,7.7
1934-11-27,-0.04,-0.04,572,48700,7.0
1934-11-28,-0.1,-0.1,586,46100,7.1
1934-11-29,-0.78,-0.78,637,41000,7.6
1934-11-30,-1.55,-1.55,2348,44800,29.0
1934-01-12,-0.87,-0.87,6255,112000,61.3
1934-02-12,0.0,0.0,5125,247000,43.4
1934-03-12,0.0,0.0,2245,200000,25.3
1934-04-12,-0.17,-0.17,2226,152000,25.8
1934-05-12,0.0,0.0,1807,117000,21.2
1934-06-12,0.0,0.0,1511,90200,18.1
1934-07-12,0.0,0.0,1415,72900,17.0
1934-08-12,0.0,0.0,1248,58800,14.9
1934-09-12,-0.03,-0.03,1132,48700,13.6
1934-10-12,0.0,0.0,1052,41000,12.8
1934-11-12,0.0,0.0,969,34000,11.9
1934-12-12,0.0,0.0,861,26500,10.7
1934-12-13,0.0,0.0,953,24000,11.8
1934-12-14,0.0,0.0,903,22500,11.1
1934-12-15,0.0,0.0,851,21500,10.5
1934-12-16,0.0,0.0,832,21000,10.3
1934-12-17,0.0,0.0,906,21000,11.3
1934-12-18,0.0,0.0,841,21000,10.4
1934-12-19,-0.88,-0.88,1182,21500,14.9
1934-12-20,0.0,0.0,2596,22500,31.8
1934-12-21,0.0,0.0,1183,24000,14.1
1934-12-22,-0.1,-0.1,961,25000,11.6
1934-12-23,0.0,0.0,938,24000,11.4
1934-12-24,0.0,0.0,861,24600,10.5
1934-12-25,0.0,0.0,811,25400,9.9
1934-12-26,-0.18,-0.18,1144,24600,14.2
1934-12-27,0.0,0.0,1421,22000,16.4
1934-12-28,0.0,0.0,900,20800,10.7
1934-12-29,-0.37,-0.37,922,22300,11.3
1934-12-30,0.0,0.0,978,21600,11.9
1934-12-31,-0.48,-0.48,773,20100,9.4
1935-01-01,-0.3,-0.3,853,17000,10.8
1935-02-01,0.0,0.0,941,16500,12.0
1935-03-01,0.0,0.0,920,16000,11.3
1935-04-01,0.0,0.0,850,15500,10.6
1935-05-01,0.0,0.0,688,15000,8.4
1935-06-01,0.0,0.0,718,14500,8.9
1935-07-01,0.0,0.0,845,15000,10.4
1935-08-01,-0.02,-0.02,1210,17000,14.5
1935-09-01,0.0,0.0,1292,21000,14.9
1935-10-01,-0.33,-0.33,1889,49800,21.9
1935-11-01,0.0,0.0,1484,130000,17.0
1935-12-01,0.0,0.0,1126,175000,13.2
1935-01-13,-0.03,-0.03,963,147000,11.5
1935-01-14,0.0,0.0,981,111000,11.9
1935-01-15,0.0,0.0,807,79500,9.8
1935-01-16,0.0,0.0,853,60300,10.4
1935-01-17,-0.56,-0.56,853,51500,10.5
1935-01-18,0.0,0.0,885,42200,10.8
1935-01-19,0.0,0.0,779,35000,9.4
1935-01-20,-0.35,-0.35,813,33000,9.6
1935-01-21,-0.05,-0.05,1057,31000,13.1
1935-01-22,-0.66,-0.66,1692,31000,21.2
1935-01-23,-0.95,-0.95,1409,36000,16.8
1935-01-24,-0.1,-0.1,813,42000,9.6
1935-01-25,0.0,0.0,1000,39000,12.2
1935-01-26,0.0,0.0,846,34000,10.2
1935-01-27,0.0,0.0,753,28000,9.1
1935-01-28,0.0,0.0,703,23000,8.5
1935-01-29,0.0,0.0,654,20000,8.0
1935-01-30,0.0,0.0,627,18000,7.7
